id_aluno;idade;serie;prova_b1;trab1_b1;trab2_b1;freq_b1;prova_b2;trab1_b2;trab2_b2;freq_b2;prova_b3;trab1_b3;trab2_b3;freq_b3;prova_b4;trab1_b4;trab2_b4;freq_b4;nota_b1;nota_b2;nota_b3;nota_b4;nota_final;frequencia_final;resultado_final;media_nota_b1_b3;media_freq_b1_b3;slope_nota;var_nota;prob_reprovado;prob_recuperacao;prob_aprovado;score_risco;nivel_risco
488;14;7;4.8;0.7;0.4;69.4;4.8;0.1;0.2;67.9;4.6;0.5;0.8;70.8;4.4;0.7;0.1;70.2;5.9;5.1;5.9;5.2;5.525;69.575;Reprovado;5.633333333333333;69.36666666666667;0.0;0.2133333333333337;0.96;0.04;0.0;98.0;Alto Risco
489;11;9;3.2;0.8;0.8;53.3;6.9;0.1;0.7;57.5;4.5;0.2;0.4;87.9;7.1;0.3;0.2;64.6;4.8;7.7;5.1000000000000005;7.6;6.300000000000001;65.82499999999999;Reprovado;5.866666666666667;66.23333333333333;0.3000000000000007;2.543333333333333;0.965;0.035;0.0;98.25;Alto Risco
490;11;6;3.4;0.4;0.8;51.0;5.8;0.7;0.0;75.5;7.2;0.2;0.2;61.4;3.4;0.7;0.8;61.7;4.6;6.5;7.6;4.9;5.9;62.400000000000006;Reprovado;6.233333333333333;62.63333333333333;3.0;2.3033333333333337;0.965;0.025;0.01;97.75;Alto Risco
491;14;6;5.0;0.8;0.3;91.3;4.3;0.3;0.4;73.0;3.4;0.8;0.5;61.1;7.3;0.3;0.8;76.6;6.1;5.0;4.7;8.4;6.050000000000001;75.5;Recuperação;5.266666666666667;75.13333333333334;-1.3999999999999997;0.543333333333333;0.145;0.85;0.005;57.0;Risco Moderado
492;11;6;3.7;1.0;0.7;76.2;6.5;0.2;0.8;95.0;7.4;0.1;0.5;58.1;3.5;0.6;0.2;55.7;5.4;7.5;8.0;4.3;6.3;71.25;Reprovado;6.966666666666666;76.43333333333332;2.6;1.9033333333333329;0.78;0.14;0.08;85.0;Alto Risco
493;11;9;5.8;0.2;0.8;88.8;5.8;0.0;0.3;96.5;4.3;0.5;0.5;68.6;7.2;0.8;0.3;77.5;6.8;6.1;5.3;8.3;6.625;82.85;Recuperação;6.066666666666666;84.63333333333334;-1.5;0.5633333333333334;0.045;0.92;0.035;50.5;Risco Moderado
494;12;6;6.4;0.5;0.7;61.7;7.0;0.0;0.6;69.2;6.0;0.9;0.6;92.4;4.8;0.9;0.1;50.1;7.6;7.6;7.5;5.8;7.125;68.35000000000001;Reprovado;7.566666666666666;74.43333333333334;-0.0999999999999996;0.0033333333333333;0.82;0.065;0.115;85.25;Alto Risco
495;11;9;7.0;0.3;0.2;67.3;6.7;0.8;0.2;74.6;7.7;0.2;0.9;91.4;6.1;0.3;0.1;66.2;7.5;7.7;8.8;6.499999999999999;7.625;74.875;Reprovado;8.0;77.76666666666667;1.3000000000000007;0.4900000000000005;0.785;0.055;0.16;81.25;Alto Risco
496;13;7;4.0;0.8;0.9;51.5;6.1;0.1;0.7;94.8;6.4;1.0;0.9;69.1;3.8;0.3;1.0;61.0;5.7;6.9;8.3;5.1;6.5;69.1;Reprovado;6.966666666666668;71.8;2.6000000000000005;1.693333333333334;0.92;0.03;0.05;93.5;Alto Risco
497;13;8;3.8;0.6;0.5;98.1;5.4;0.5;0.1;90.3;5.1;1.0;0.9;79.5;3.3;0.5;0.7;98.6;4.9;6.0;7.0;4.5;5.6;91.625;Recuperação;5.966666666666666;89.3;2.1;1.1033333333333328;0.035;0.96;0.005;51.5;Risco Moderado
498;14;6;3.5;0.6;0.3;83.4;3.7;0.6;0.9;50.2;6.4;0.6;0.8;86.0;4.1;0.9;0.5;86.4;4.4;5.2;7.8;5.5;5.725;76.5;Recuperação;5.800000000000001;73.2;3.3999999999999995;3.1599999999999997;0.185;0.78;0.035;57.5;Risco Moderado
499;11;6;6.2;0.8;0.4;96.7;4.3;0.4;0.2;66.0;4.7;0.2;0.9;62.1;3.6;0.9;0.8;67.5;7.4;4.9;5.800000000000001;5.3;5.8500000000000005;73.07499999999999;Reprovado;6.033333333333334;74.93333333333332;-1.5999999999999996;1.6033333333333333;0.765;0.23;0.005;88.0;Alto Risco
500;14;7;6.5;0.4;0.0;63.3;5.1;0.0;0.9;71.1;4.4;0.3;0.1;58.4;4.6;0.1;0.8;54.6;6.9;6.0;4.8;5.499999999999999;5.8;61.85;Reprovado;5.9;64.26666666666667;-2.1000000000000005;1.1100000000000003;0.98;0.02;0.0;99.0;Alto Risco
501;13;8;3.2;0.9;0.1;80.6;6.0;0.8;0.4;61.5;8.0;0.4;0.3;98.6;5.6;0.1;0.8;75.8;4.2;7.2;8.700000000000001;6.499999999999999;6.65;79.125;Recuperação;6.7;80.23333333333333;4.500000000000001;5.250000000000002;0.16;0.805;0.035;56.25;Risco Moderado
502;11;9;7.7;0.5;0.8;83.9;5.6;0.0;0.7;60.0;6.8;0.3;0.5;80.9;5.9;0.5;0.0;60.7;9.0;6.3;7.6;6.4;7.324999999999999;71.375;Reprovado;7.633333333333333;74.93333333333334;-1.4000000000000004;1.8233333333333337;0.775;0.09;0.135;82.0;Alto Risco
503;11;8;3.3;0.2;0.0;65.9;4.4;0.8;0.3;51.9;6.2;0.3;0.8;99.1;6.9;0.1;0.2;76.8;3.5;5.5;7.3;7.2;5.875;73.425;Reprovado;5.433333333333334;72.3;3.8;3.613333333333333;0.855;0.145;0.0;92.75;Alto Risco
504;14;7;5.7;0.7;0.4;92.4;3.0;0.9;0.9;82.2;4.8;1.0;0.5;66.9;6.3;0.3;0.7;91.8;6.800000000000001;4.8;6.3;7.3;6.300000000000001;83.325;Recuperação;5.966666666666668;80.50000000000001;-0.5000000000000009;1.083333333333334;0.125;0.875;0.0;56.25;Risco Moderado
505;13;7;6.5;0.8;0.5;97.4;5.5;0.4;0.1;63.1;3.2;0.2;0.7;85.2;6.0;0.1;0.4;80.8;7.8;6.0;4.1000000000000005;6.5;6.1000000000000005;81.625;Recuperação;5.966666666666668;81.89999999999999;-3.6999999999999993;3.423333333333332;0.06;0.925;0.015;52.25;Risco Moderado
506;11;8;7.4;0.3;0.1;94.2;4.4;0.5;0.2;52.6;3.2;0.7;0.1;61.1;5.1;0.6;1.0;81.7;7.8;5.1000000000000005;4.0;6.699999999999999;5.9;72.4;Reprovado;5.633333333333333;69.3;-3.8;3.823333333333333;0.96;0.035;0.005;97.75;Alto Risco
507;14;9;6.6;0.9;1.0;87.0;6.7;0.5;0.5;61.5;5.8;0.0;0.3;63.1;5.4;0.9;0.7;77.1;8.5;7.7;6.1;7.000000000000001;7.324999999999999;72.175;Reprovado;7.433333333333333;70.53333333333333;-2.4000000000000004;1.4933333333333338;0.965;0.02;0.015;97.5;Alto Risco
508;13;9;7.0;0.9;0.2;63.9;3.1;0.4;0.1;90.1;6.8;0.6;0.7;75.6;5.1;1.0;1.0;96.4;8.1;3.6;8.1;7.1;6.725;81.5;Recuperação;6.599999999999999;76.53333333333333;0.0;6.75;0.125;0.85;0.025;55.0;Risco Moderado
509;14;6;4.7;0.3;0.3;64.1;5.9;0.9;0.2;92.6;5.7;0.9;0.2;66.0;7.2;0.4;0.2;96.6;5.3;7.000000000000001;6.800000000000001;7.800000000000001;6.7250000000000005;79.82499999999999;Recuperação;6.366666666666667;74.23333333333333;1.5000000000000009;0.8633333333333344;0.225;0.77;0.005;61.0;Risco Moderado
510;12;9;7.1;1.0;0.3;98.2;7.7;0.9;0.9;74.2;7.2;0.3;0.4;58.4;4.2;0.6;0.9;75.6;8.4;9.5;7.9;5.7;7.874999999999999;76.6;Aprovado;8.6;76.93333333333334;-0.5;0.6699999999999997;0.22;0.04;0.74;24.0;Baixo Risco
511;11;8;3.4;0.1;0.2;50.5;3.9;0.3;1.0;70.8;3.2;0.2;0.3;63.1;3.0;0.9;0.3;65.3;3.7;5.2;3.7;4.2;4.2;62.425;Reprovado;4.2;61.46666666666667;0.0;0.75;0.985;0.015;0.0;99.25;Alto Risco
512;12;7;7.5;0.2;0.0;85.8;5.4;0.6;0.4;98.9;4.8;0.7;0.3;51.8;6.3;0.1;1.0;73.0;7.7;6.4;5.8;7.399999999999999;6.825;77.375;Recuperação;6.633333333333334;78.83333333333333;-1.9000000000000004;0.9433333333333336;0.145;0.795;0.06;54.25;Risco Moderado
513;13;6;5.7;0.2;0.7;85.3;3.5;0.9;0.9;60.0;4.2;0.7;0.7;85.2;4.0;0.7;0.2;59.3;6.6000000000000005;5.300000000000001;5.6000000000000005;4.9;5.600000000000001;72.45;Reprovado;5.833333333333335;76.83333333333333;-1.0;0.4633333333333332;0.7;0.295;0.005;84.75;Alto Risco
514;12;6;7.1;0.9;1.0;81.1;6.1;1.0;0.5;60.8;5.2;0.7;0.4;74.6;7.5;0.4;0.5;81.8;9.0;7.6;6.300000000000001;8.4;7.825000000000001;74.57499999999999;Reprovado;7.633333333333334;72.16666666666666;-2.6999999999999997;1.8233333333333324;0.9;0.065;0.035;93.25;Alto Risco
515;12;7;5.3;0.7;0.2;99.5;5.8;0.5;0.3;64.6;3.4;0.3;0.6;54.7;7.3;0.2;0.8;75.0;6.2;6.6;4.3;8.3;6.3500000000000005;73.45;Reprovado;5.7;72.93333333333334;-1.9000000000000004;1.5100000000000002;0.885;0.115;0.0;94.25;Alto Risco
516;13;9;6.2;0.2;0.7;65.6;5.0;0.5;0.7;58.6;7.8;0.3;0.1;58.6;3.4;0.4;0.4;55.2;7.1000000000000005;6.2;8.2;4.2;6.425;59.5;Reprovado;7.166666666666667;60.93333333333333;1.0999999999999988;1.0033333333333323;0.975;0.015;0.01;98.25;Alto Risco
517;14;7;5.6;0.4;0.7;67.0;5.6;0.3;0.7;69.0;4.1;1.0;0.8;55.1;3.5;0.1;0.5;59.9;6.7;6.6;5.9;4.1;5.824999999999999;62.75;Reprovado;6.400000000000001;63.7;-0.7999999999999998;0.1899999999999998;0.99;0.01;0.0;99.5;Alto Risco
518;12;9;6.7;0.6;0.8;53.9;7.5;1.0;1.0;95.5;7.6;0.9;0.4;80.6;5.5;0.7;1.0;74.0;8.1;9.5;8.9;7.2;8.425;76.0;Aprovado;8.833333333333334;76.66666666666667;0.8000000000000007;0.4933333333333335;0.08;0.04;0.88;10.0;Baixo Risco
519;14;7;3.4;0.1;0.4;72.1;4.0;0.1;0.3;80.8;5.1;0.5;0.6;54.7;6.0;0.3;0.4;94.4;3.9;4.4;6.199999999999999;6.7;5.3;75.5;Recuperação;4.833333333333333;69.19999999999999;2.2999999999999994;1.4633333333333325;0.24;0.76;0.0;62.0;Risco Moderado
520;12;8;3.3;0.9;0.3;63.1;3.1;0.6;0.7;70.6;7.9;0.8;0.7;87.7;4.4;0.3;0.6;78.3;4.5;4.4;9.4;5.3;5.9;74.925;Reprovado;6.1000000000000005;73.8;4.9;8.170000000000002;0.865;0.11;0.025;92.0;Alto Risco
521;14;9;4.2;0.8;0.3;67.2;7.3;0.3;0.1;96.7;5.8;0.5;0.2;51.0;6.6;0.1;0.1;84.1;5.3;7.699999999999999;6.5;6.799999999999999;6.574999999999999;74.75;Reprovado;6.5;71.63333333333334;1.2000000000000002;1.4399999999999995;0.91;0.07;0.02;94.5;Alto Risco
522;13;8;3.8;0.5;0.7;91.7;5.9;0.3;0.1;52.4;7.7;0.4;0.9;62.5;6.0;0.9;0.8;67.0;5.0;6.3;9.0;7.7;7.0;68.4;Reprovado;6.766666666666667;68.86666666666666;4.0;4.163333333333333;0.92;0.045;0.035;94.25;Alto Risco
523;12;6;7.4;1.0;0.8;96.8;7.5;0.4;0.0;60.5;3.0;0.2;0.6;94.5;4.6;0.5;0.6;78.6;9.2;7.9;3.8;5.699999999999999;6.65;82.6;Recuperação;6.966666666666668;83.93333333333334;-5.4;7.943333333333333;0.055;0.865;0.08;48.75;Risco Moderado
524;13;7;4.1;0.4;0.2;59.3;6.0;1.0;1.0;78.3;6.7;0.4;0.4;85.9;3.1;0.6;0.4;72.4;4.7;8.0;7.500000000000001;4.1000000000000005;6.075;73.975;Reprovado;6.733333333333333;74.5;2.8000000000000007;3.163333333333334;0.835;0.12;0.045;89.5;Alto Risco
525;12;6;7.9;1.0;0.4;68.6;7.1;0.1;0.8;80.8;7.5;0.5;0.2;53.6;6.8;0.6;0.0;83.0;9.3;7.999999999999999;8.2;7.399999999999999;8.225;71.5;Reprovado;8.5;67.66666666666666;-1.1000000000000014;0.4900000000000012;0.935;0.01;0.055;94.0;Alto Risco
526;13;6;4.7;0.7;0.9;96.4;5.1;0.6;0.8;52.0;3.7;0.0;0.9;91.1;4.1;0.4;0.6;52.5;6.300000000000001;6.499999999999999;4.6000000000000005;5.1;5.625;73.0;Reprovado;5.800000000000001;79.83333333333333;-1.7000000000000002;1.089999999999999;0.705;0.295;0.0;85.25;Alto Risco
527;13;6;3.9;0.6;0.8;53.1;6.7;0.1;0.5;70.2;3.5;0.4;0.8;74.7;7.2;0.2;0.0;74.7;5.3;7.3;4.7;7.4;6.175000000000001;68.175;Reprovado;5.766666666666667;66.0;-0.5999999999999996;1.853333333333333;0.96;0.04;0.0;98.0;Alto Risco
528;12;6;6.9;0.2;1.0;54.6;7.6;0.2;0.3;82.5;5.1;0.8;0.2;92.3;5.1;0.7;0.0;64.8;8.100000000000001;8.1;6.1;5.8;7.025000000000001;73.55;Reprovado;7.4333333333333345;76.46666666666665;-2.0000000000000018;1.3333333333333344;0.8;0.055;0.145;82.75;Alto Risco
529;12;7;6.3;0.9;0.8;58.1;5.9;0.4;0.2;84.9;7.7;0.7;0.3;80.0;5.9;0.1;0.6;66.3;8.0;6.500000000000001;8.700000000000001;6.6;7.450000000000001;72.325;Reprovado;7.733333333333334;74.33333333333333;0.7000000000000011;1.2633333333333332;0.775;0.015;0.21;78.25;Alto Risco
530;12;6;5.5;0.4;0.4;79.8;3.9;0.5;0.3;81.9;5.7;0.6;0.8;84.1;7.4;0.1;0.2;98.0;6.300000000000001;4.7;7.1;7.7;6.45;85.94999999999999;Recuperação;6.033333333333334;81.93333333333332;0.7999999999999989;1.493333333333333;0.075;0.915;0.01;53.25;Risco Moderado
531;11;7;5.8;0.2;0.6;57.5;4.3;0.3;0.4;66.0;5.6;0.9;0.7;99.7;7.3;0.7;0.2;59.1;6.6;5.0;7.2;8.2;6.75;70.575;Reprovado;6.266666666666667;74.39999999999999;0.6000000000000005;1.2933333333333334;0.885;0.1;0.015;93.5;Alto Risco
532;14;7;6.6;0.0;0.7;98.4;4.0;0.3;0.8;54.7;3.7;0.0;0.8;61.6;4.9;0.2;0.7;65.6;7.3;5.1;4.5;5.800000000000001;5.675;70.075;Reprovado;5.633333333333333;71.56666666666668;-2.8;2.1733333333333333;0.915;0.085;0.0;95.75;Alto Risco
533;11;8;4.1;0.6;0.1;72.3;4.2;0.1;0.5;71.4;3.0;0.6;0.4;81.2;4.0;0.3;0.1;75.5;4.799999999999999;4.8;4.0;4.4;4.499999999999999;75.1;Reprovado;4.533333333333332;74.96666666666665;-0.7999999999999989;0.213333333333333;0.805;0.19;0.005;90.0;Alto Risco
534;11;9;8.0;0.5;0.5;75.1;4.5;0.3;0.1;56.4;7.1;0.8;0.7;73.0;6.9;0.5;0.3;93.2;9.0;4.9;8.6;7.7;7.55;74.425;Reprovado;7.5;68.16666666666667;-0.4000000000000003;5.109999999999999;0.9;0.03;0.07;91.5;Alto Risco
535;13;9;7.9;0.7;0.7;62.3;5.8;1.0;0.0;97.4;3.4;0.5;0.4;52.0;5.2;0.4;0.1;70.8;9.3;6.8;4.3;5.7;6.525;70.625;Reprovado;6.800000000000001;70.56666666666666;-5.000000000000001;6.250000000000002;0.885;0.07;0.045;92.0;Alto Risco
536;12;7;6.3;0.9;0.2;73.5;5.9;0.9;0.1;73.8;6.2;0.3;0.2;50.7;4.0;0.7;0.6;87.2;7.4;6.9;6.7;5.3;6.575;71.3;Reprovado;7.0;66.0;-0.7000000000000002;0.13;0.985;0.005;0.01;98.75;Alto Risco
537;14;8;4.0;0.1;0.8;83.1;5.1;0.3;0.4;65.9;7.6;0.1;0.6;56.0;7.5;0.6;0.7;92.8;4.9;5.8;8.299999999999999;8.799999999999999;6.949999999999999;74.45;Reprovado;6.333333333333333;68.33333333333333;3.3999999999999986;3.103333333333331;0.975;0.01;0.015;98.0;Alto Risco
538;13;7;6.4;0.7;0.6;87.6;6.1;0.6;0.9;88.3;4.0;0.9;1.0;82.5;4.0;0.6;0.7;65.5;7.7;7.6;5.9;5.3;6.625000000000001;80.975;Recuperação;7.066666666666667;86.13333333333333;-1.7999999999999998;1.023333333333333;0.035;0.805;0.16;43.75;Risco Moderado
539;11;7;3.4;0.2;1.0;87.7;3.4;0.9;0.6;74.9;6.3;0.5;0.3;78.4;3.1;0.7;0.3;69.6;4.6;4.9;7.1;4.1;5.175000000000001;77.65;Recuperação;5.533333333333334;80.33333333333334;2.5;1.8633333333333328;0.155;0.835;0.01;57.25;Risco Moderado
540;12;7;3.2;0.9;0.0;78.9;3.4;0.0;0.8;65.5;3.4;0.9;0.5;77.7;3.1;0.3;0.1;67.8;4.1000000000000005;4.2;4.8;3.5;4.15;72.47500000000001;Reprovado;4.366666666666667;74.03333333333335;0.6999999999999993;0.1433333333333331;0.9;0.1;0.0;95.0;Alto Risco
541;13;8;4.3;0.8;0.3;95.2;3.9;0.8;0.5;90.6;6.0;0.6;0.7;51.6;6.1;0.3;0.1;91.6;5.4;5.2;7.3;6.499999999999999;6.1;82.25;Recuperação;5.966666666666668;79.13333333333334;1.8999999999999997;1.3433333333333328;0.125;0.855;0.02;55.25;Risco Moderado
542;12;9;5.3;0.5;0.6;90.9;5.6;0.9;0.4;93.4;3.8;0.7;0.5;73.5;6.3;0.4;0.4;52.2;6.4;6.9;5.0;7.1000000000000005;6.3500000000000005;77.5;Recuperação;6.1000000000000005;85.93333333333334;-1.4000000000000004;0.9700000000000004;0.04;0.955;0.005;51.75;Risco Moderado
543;13;8;7.3;0.7;0.3;87.9;4.1;0.1;0.1;83.7;6.7;0.8;0.8;96.2;4.6;0.3;0.9;65.4;8.3;4.299999999999999;8.3;5.8;6.675;83.30000000000001;Recuperação;6.966666666666666;89.26666666666667;0.0;5.333333333333338;0.015;0.75;0.235;39.0;Baixo Risco
544;12;6;6.6;0.3;0.7;52.8;4.4;0.2;0.9;52.3;4.5;0.7;0.8;69.9;4.6;1.0;0.2;84.0;7.6;5.500000000000001;6.0;5.8;6.2250000000000005;64.75;Reprovado;6.366666666666667;58.333333333333336;-1.5999999999999996;1.203333333333332;0.98;0.02;0.0;99.0;Alto Risco
545;11;8;6.7;0.5;0.8;50.3;5.0;1.0;0.8;78.3;5.3;0.4;0.1;81.2;4.7;0.8;0.3;78.3;8.0;6.8;5.8;5.8;6.6000000000000005;72.025;Reprovado;6.866666666666667;69.93333333333334;-2.2;1.2133333333333334;0.885;0.075;0.04;92.25;Alto Risco
546;14;8;5.1;0.8;0.1;60.6;7.1;0.5;0.2;88.2;6.0;0.5;1.0;89.0;6.4;0.2;0.1;71.8;5.999999999999999;7.8;7.5;6.7;6.999999999999999;77.4;Recuperação;7.099999999999999;79.26666666666667;1.5000000000000009;0.9300000000000008;0.105;0.755;0.14;48.25;Risco Moderado
547;11;8;4.7;0.5;0.5;83.2;3.1;0.0;0.5;56.8;3.9;0.8;0.8;89.2;3.3;0.0;0.6;77.0;5.7;3.6;5.5;3.9;4.675;76.55;Reprovado;4.933333333333334;76.39999999999999;-0.2000000000000001;1.3433333333333333;0.735;0.26;0.005;86.5;Alto Risco
548;14;8;4.9;0.4;0.5;70.6;6.2;0.3;0.5;61.4;6.7;0.4;0.9;76.0;7.6;0.0;0.7;59.9;5.800000000000001;7.0;8.0;8.299999999999999;7.275;66.975;Reprovado;6.933333333333334;69.33333333333333;2.1999999999999997;1.2133333333333325;0.9;0.06;0.04;93.0;Alto Risco
549;12;9;7.9;0.5;0.4;70.1;6.3;0.4;0.6;94.1;4.5;0.4;0.7;92.9;4.1;0.2;0.6;71.5;8.8;7.3;5.6000000000000005;4.9;6.65;82.15;Recuperação;7.233333333333334;85.7;-3.2;2.563333333333333;0.015;0.73;0.255;38.0;Baixo Risco
550;13;6;3.2;0.8;0.9;94.2;7.0;0.7;0.9;51.0;6.3;0.1;0.9;69.6;8.0;0.1;0.9;75.1;4.9;8.6;7.3;9.0;7.45;72.475;Reprovado;6.933333333333334;71.6;2.3999999999999995;3.523333333333332;0.895;0.07;0.035;93.0;Alto Risco
551;11;9;7.3;0.3;0.8;94.8;7.7;0.7;0.6;87.6;3.8;0.9;0.1;94.4;3.9;0.5;0.5;95.1;8.4;9.0;4.8;4.9;6.775;92.975;Recuperação;7.399999999999999;92.26666666666664;-3.6000000000000005;5.160000000000001;0.035;0.815;0.15;44.25;Risco Moderado
552;14;9;5.9;0.2;0.7;95.5;3.1;1.0;0.5;73.7;6.4;0.1;0.3;62.0;6.9;0.9;0.1;63.0;6.800000000000001;4.6;6.8;7.9;6.525;73.55;Reprovado;6.066666666666666;77.06666666666666;-8.881784197001252e-16;1.6133333333333344;0.805;0.18;0.015;89.5;Alto Risco
553;11;8;5.2;0.7;0.7;65.7;3.8;0.3;0.1;72.3;3.6;0.6;0.9;64.0;4.1;0.7;0.3;93.4;6.6000000000000005;4.199999999999999;5.1000000000000005;5.1;5.25;73.85;Reprovado;5.300000000000001;67.33333333333333;-1.5;1.4700000000000013;0.985;0.015;0.0;99.25;Alto Risco
554;14;7;6.6;0.8;0.5;84.6;7.4;0.5;0.1;50.4;5.1;0.4;0.2;52.7;3.4;0.2;0.7;82.2;7.899999999999999;8.0;5.7;4.3;6.475;67.475;Reprovado;7.199999999999999;62.56666666666666;-2.1999999999999984;1.6899999999999986;1.0;0.0;0.0;100.0;Alto Risco
555;11;7;5.4;0.1;0.9;63.6;5.3;0.5;0.2;91.0;4.2;0.4;0.1;89.8;7.4;0.4;0.6;51.0;6.4;6.0;4.7;8.4;6.375;73.85;Reprovado;5.7;81.46666666666665;-1.7000000000000002;0.79;0.615;0.375;0.01;80.25;Alto Risco
556;14;9;7.4;0.2;0.7;59.5;5.8;0.4;0.0;68.0;6.7;0.7;0.8;70.9;7.3;0.5;0.5;86.2;8.3;6.2;8.200000000000001;8.3;7.750000000000001;71.15;Reprovado;7.566666666666667;66.13333333333334;-0.0999999999999996;1.4033333333333342;0.925;0.04;0.035;94.5;Alto Risco
557;14;9;7.5;0.1;0.7;59.2;6.3;0.2;0.7;77.0;4.3;0.1;0.8;61.5;5.0;0.8;0.7;51.8;8.299999999999999;7.2;5.199999999999999;6.5;6.8;62.375;Reprovado;6.9;65.89999999999999;-3.1;2.47;0.97;0.025;0.005;98.25;Alto Risco
558;12;8;5.1;0.3;0.9;67.1;6.4;1.0;0.7;83.9;7.4;0.6;0.2;61.6;6.5;0.8;0.6;99.9;6.3;8.1;8.2;7.899999999999999;7.624999999999999;78.125;Aprovado;7.533333333333332;70.86666666666666;1.8999999999999997;1.1433333333333329;0.285;0.04;0.675;30.499999999999996;Baixo Risco
559;14;9;4.4;0.5;0.3;71.5;7.7;0.9;0.1;85.1;7.5;0.8;0.9;95.1;5.8;0.9;0.9;93.6;5.2;8.7;9.2;7.6;7.675000000000001;86.32499999999999;Aprovado;7.699999999999999;83.89999999999999;3.999999999999999;4.749999999999998;0.09;0.15;0.76;16.5;Baixo Risco
560;12;8;6.0;0.7;0.8;91.5;8.0;0.5;0.8;97.8;4.0;0.8;0.7;91.7;7.3;0.5;0.6;64.9;7.5;9.3;5.5;8.4;7.675000000000001;86.475;Aprovado;7.433333333333334;93.66666666666669;-2.0;3.613333333333334;0.045;0.175;0.78;13.25;Baixo Risco
561;14;7;7.6;0.7;0.2;56.0;6.6;0.6;0.2;76.6;6.1;0.2;0.5;77.7;4.6;0.7;0.8;62.9;8.499999999999998;7.399999999999999;6.8;6.1;7.199999999999999;68.3;Reprovado;7.5666666666666655;70.10000000000001;-1.6999999999999984;0.7433333333333321;0.91;0.02;0.07;92.0;Alto Risco
562;13;7;4.1;0.6;0.3;86.7;4.4;0.2;0.3;70.0;3.4;0.9;0.8;80.8;5.6;0.1;0.2;69.1;4.999999999999999;4.9;5.1;5.9;5.225;76.65;Recuperação;4.999999999999999;79.16666666666667;0.1000000000000005;0.0099999999999999;0.115;0.88;0.005;55.5;Risco Moderado
563;13;6;6.1;0.4;0.3;76.6;7.4;0.5;0.2;97.7;5.0;0.7;0.4;73.7;5.4;0.6;0.7;67.8;6.8;8.1;6.1000000000000005;6.7;6.925;78.95;Recuperação;7.0;82.66666666666667;-0.6999999999999993;1.0299999999999991;0.08;0.715;0.205;43.75;Risco Moderado
564;13;7;6.2;0.8;1.0;64.4;3.2;0.7;0.4;82.1;6.6;0.9;0.2;69.6;4.8;0.2;0.9;68.6;8.0;4.300000000000001;7.7;5.9;6.475;71.175;Reprovado;6.666666666666667;72.03333333333333;-0.2999999999999998;4.223333333333332;0.84;0.13;0.03;90.5;Alto Risco
565;14;9;6.7;0.5;0.9;74.6;4.2;0.5;0.3;64.9;6.3;0.5;0.3;95.8;7.5;0.4;0.4;65.9;8.1;5.0;7.1;8.3;7.125;75.30000000000001;Aprovado;6.733333333333333;78.43333333333334;-1.0;2.503333333333333;0.08;0.24;0.68;20.0;Baixo Risco
566;12;7;3.7;1.0;0.7;65.0;7.5;1.0;0.5;56.3;6.1;0.5;0.5;56.3;3.8;0.6;0.8;81.1;5.4;9.0;7.1;5.199999999999999;6.675;64.675;Reprovado;7.166666666666667;59.2;1.6999999999999993;3.2433333333333327;0.95;0.035;0.015;96.75;Alto Risco
567;12;8;6.6;0.6;0.7;79.8;4.3;0.6;0.4;92.1;4.4;0.9;0.5;70.9;3.7;0.3;0.7;58.2;7.899999999999999;5.3;5.800000000000001;4.7;5.925;75.25;Recuperação;6.333333333333333;80.93333333333332;-2.099999999999998;1.903333333333331;0.1;0.895;0.005;54.75;Risco Moderado
568;14;7;7.5;0.1;0.6;71.7;4.1;0.4;1.0;68.1;4.9;0.9;0.8;67.2;5.9;0.1;0.1;92.3;8.2;5.5;6.6000000000000005;6.1;6.6;74.825;Reprovado;6.766666666666667;69.0;-1.5999999999999988;1.8433333333333324;0.94;0.02;0.04;95.0;Alto Risco
569;13;6;3.9;0.7;0.9;58.2;3.7;0.8;0.1;83.0;3.5;0.4;0.8;74.9;6.3;0.0;0.6;90.6;5.5;4.6;4.7;6.9;5.425;76.675;Recuperação;4.933333333333334;72.03333333333333;-0.7999999999999998;0.2433333333333334;0.225;0.765;0.01;60.75;Risco Moderado
570;13;7;4.2;0.3;0.5;55.8;7.3;0.2;0.1;73.5;6.6;0.3;0.6;72.9;4.0;0.0;0.1;73.8;5.0;7.6;7.499999999999999;4.1;6.049999999999999;69.0;Reprovado;6.699999999999999;67.4;2.499999999999999;2.169999999999999;0.95;0.045;0.005;97.25;Alto Risco
571;12;8;7.9;0.7;0.4;77.3;5.5;0.4;0.1;59.9;5.5;0.4;0.8;75.9;5.0;0.0;1.0;92.6;9.0;6.0;6.7;6.0;6.925;76.425;Recuperação;7.233333333333333;71.03333333333333;-2.3;2.4633333333333334;0.24;0.735;0.025;60.75;Risco Moderado
572;13;8;3.9;0.1;0.2;95.1;6.4;0.3;0.6;80.1;6.5;0.4;0.2;57.0;7.7;0.1;0.8;62.4;4.2;7.3;7.1000000000000005;8.6;6.800000000000001;73.64999999999999;Reprovado;6.2;77.39999999999999;2.9000000000000004;3.01;0.72;0.255;0.025;84.75;Alto Risco
573;11;9;7.3;0.2;0.8;67.2;4.2;0.4;0.1;53.0;4.2;0.3;0.1;75.7;4.2;0.2;0.1;50.9;8.3;4.7;4.6;4.5;5.525;61.7;Reprovado;5.866666666666667;65.3;-3.700000000000001;4.443333333333335;0.945;0.045;0.01;96.75;Alto Risco
