id_aluno,idade,serie,prova_b1,trab1_b1,trab2_b1,freq_b1,prova_b2,trab1_b2,trab2_b2,freq_b2,prova_b3,trab1_b3,trab2_b3,freq_b3,prova_b4,trab1_b4,trab2_b4,freq_b4,nota_b1,nota_b2,nota_b3,nota_b4,nota_final,frequencia_final,resultado_final
772,11,9,3.8,0.8,0.3,77.2,5.0,0.1,0.3,94.3,6.2,0.3,0.1,95.2,6.6,0.3,0.6,51.5,4.8999999999999995,5.3999999999999995,6.6,7.499999999999999,6.1,79.55,Recuperação
773,11,7,6.7,0.7,0.2,63.8,4.2,0.8,0.9,68.9,3.8,0.6,0.1,75.2,7.7,0.4,0.2,96.7,7.6000000000000005,5.9,4.499999999999999,8.299999999999999,6.574999999999999,76.14999999999999,Recuperação
774,14,7,7.3,0.4,0.2,85.5,7.1,0.6,0.9,87.5,7.5,0.4,0.1,73.2,6.5,0.6,0.4,76.3,7.9,8.6,8.0,7.5,8.0,80.625,Aprovado
775,12,9,4.1,0.7,0.1,63.6,4.7,0.6,0.2,54.8,5.6,0.9,0.4,99.9,7.7,0.2,0.5,76.9,4.8999999999999995,5.5,6.9,8.4,6.424999999999999,73.80000000000001,Reprovado
776,11,8,3.5,0.3,0.2,95.2,7.1,0.1,0.0,73.8,3.8,0.1,0.3,74.7,5.8,0.9,0.4,89.0,4.0,7.199999999999999,4.2,7.1000000000000005,5.625,83.175,Recuperação
777,11,8,3.1,0.3,0.7,68.7,3.0,0.7,0.7,99.6,7.6,1.0,0.7,58.9,6.0,0.4,0.2,65.7,4.1,4.4,9.299999999999999,6.6000000000000005,6.1,73.22500000000001,Reprovado
778,14,7,6.2,0.8,0.9,77.5,4.5,1.0,0.8,88.5,6.8,0.2,0.7,75.7,7.9,0.9,0.9,74.1,7.9,6.3,7.7,9.700000000000001,7.9,78.94999999999999,Aprovado
779,14,7,6.0,0.4,0.8,52.5,4.2,0.9,1.0,60.5,6.7,0.8,0.1,90.7,6.2,0.5,0.8,98.4,7.2,6.1000000000000005,7.6,7.5,7.1,75.525,Aprovado
780,13,8,5.7,0.8,0.7,71.3,4.2,0.4,0.9,75.1,6.5,0.3,0.2,88.8,3.2,0.3,0.5,83.6,7.2,5.500000000000001,7.0,4.0,5.925000000000001,79.69999999999999,Recuperação
781,11,9,4.2,0.8,0.1,91.6,3.3,0.0,0.6,61.7,4.0,0.1,0.3,89.4,6.6,0.1,0.7,57.7,5.1,3.9,4.3999999999999995,7.3999999999999995,5.199999999999999,75.10000000000001,Recuperação
782,13,7,5.0,0.9,0.3,90.3,3.9,0.4,0.5,70.5,4.1,0.9,0.5,85.4,7.5,0.0,0.9,56.7,6.2,4.8,5.5,8.4,6.225,75.72500000000001,Recuperação
783,14,6,6.0,0.9,0.3,61.2,5.8,0.8,0.0,89.0,6.4,0.3,0.1,62.7,7.0,0.5,0.1,60.2,7.2,6.6,6.8,7.6,7.050000000000001,68.27499999999999,Reprovado
784,14,9,5.5,0.4,0.2,61.3,4.5,0.7,0.2,88.6,4.1,0.7,0.1,93.1,5.9,0.1,0.3,88.3,6.1000000000000005,5.4,4.8999999999999995,6.3,5.675,82.82499999999999,Recuperação
785,12,7,7.9,0.3,0.5,90.9,5.1,0.5,0.5,61.4,5.2,0.6,0.9,94.7,6.4,0.4,0.5,64.8,8.700000000000001,6.1,6.7,7.300000000000001,7.2,77.95,Aprovado
786,11,7,3.7,0.6,0.5,96.5,4.9,0.1,0.6,96.1,6.9,0.5,0.8,59.7,8.0,0.6,0.8,51.1,4.8,5.6,8.200000000000001,9.4,7.0,75.85000000000001,Aprovado
787,13,6,6.5,0.4,0.4,54.8,7.4,0.4,0.6,79.6,6.9,0.5,0.2,56.5,3.5,0.3,0.0,97.2,7.300000000000001,8.4,7.6000000000000005,3.8,6.775,72.02499999999999,Reprovado
788,14,6,5.0,0.6,0.4,72.5,7.5,0.5,0.7,69.0,5.3,0.7,0.4,98.8,6.3,0.2,1.0,58.5,6.0,8.7,6.4,7.5,7.15,74.7,Reprovado
789,14,8,5.1,0.7,0.8,66.9,5.5,0.9,0.3,75.1,7.0,0.1,0.4,93.4,4.4,0.8,0.5,50.5,6.6,6.7,7.5,5.7,6.625,71.475,Reprovado
790,13,9,6.6,0.7,0.8,93.5,4.7,0.6,0.6,80.3,7.2,0.7,0.8,94.7,6.2,0.9,0.4,61.9,8.1,5.8999999999999995,8.700000000000001,7.500000000000001,7.550000000000001,82.6,Aprovado
791,12,9,6.5,0.4,0.3,54.2,3.5,0.3,0.1,78.0,6.3,0.9,0.5,94.3,6.0,0.1,0.3,61.8,7.2,3.9,7.7,6.3999999999999995,6.3,72.075,Reprovado
792,14,8,8.0,0.2,0.9,60.6,7.8,0.5,0.4,74.3,4.1,0.1,0.1,77.1,3.8,0.2,0.2,71.1,9.1,8.700000000000001,4.299999999999999,4.2,6.575,70.775,Reprovado
793,11,9,3.6,0.4,1.0,87.6,3.3,0.1,0.8,75.2,4.4,0.1,0.7,82.3,4.0,1.0,0.8,96.0,5.0,4.2,5.2,5.8,5.05,85.275,Recuperação
794,14,9,3.5,0.1,0.3,52.6,4.5,1.0,0.7,58.8,4.6,0.7,0.4,77.3,6.1,0.0,1.0,94.0,3.9,6.2,5.7,7.1,5.725,70.675,Reprovado
795,11,9,6.6,0.9,0.4,74.6,4.5,0.4,1.0,90.6,3.6,0.4,0.3,52.6,3.6,1.0,0.4,72.8,7.9,5.9,4.3,5.0,5.775,72.64999999999999,Reprovado
796,13,9,5.9,0.3,0.5,72.1,4.6,0.5,0.3,77.1,4.4,0.4,0.4,87.3,4.3,0.0,1.0,70.5,6.7,5.3999999999999995,5.200000000000001,5.3,5.65,76.75,Recuperação
797,11,9,4.4,0.2,0.9,66.7,3.8,0.4,0.5,56.6,4.0,0.1,0.5,75.3,7.2,0.9,0.8,77.8,5.500000000000001,4.7,4.6,8.9,5.925000000000001,69.10000000000001,Reprovado
798,13,6,3.4,0.0,0.9,69.7,6.9,0.7,0.3,88.3,5.3,0.5,0.3,82.4,4.6,0.3,0.5,62.2,4.3,7.9,6.1,5.3999999999999995,5.924999999999999,75.65,Recuperação
799,11,9,3.4,0.6,0.1,76.5,3.6,0.7,0.4,96.6,7.5,0.1,0.2,75.1,5.4,0.9,0.7,52.6,4.1,4.7,7.8,7.000000000000001,5.9,75.2,Recuperação
800,13,6,7.5,0.6,0.4,58.1,6.2,0.7,0.9,97.4,3.5,0.5,0.4,74.6,7.7,0.3,0.4,97.0,8.5,7.800000000000001,4.4,8.4,7.275,81.775,Aprovado
